x,y,z,C,R,G,B
-6.643373599799472,-4.544285237249651,0.8903142024624374,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.174149802465515,-4.9027597996933965,0.6410059783110567,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.480346381475146,-3.742702060290682,0.246709894970853,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.207466224881009,-3.840594998674806,0.1784781371880008,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.066743404910802,-4.029895266773517,0.1169590595727944,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.426856572681426,-3.703256325750148,0.0044720569376423,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.18026068070686,-3.818855775374298,-0.0577365308289233,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.412515055206288,-3.6901475214312014,-0.2356262707388176,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.653995927542501,-4.521647667053441,0.8898744396962731,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.510823102698725,-3.738774953795257,0.2475643277856465,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.245026483013918,-3.843507899180628,0.1793604647758847,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.104184423970785,-4.0341711192780885,0.1175370830928651,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.440675900963549,-3.6882729168995785,0.0044740988679839,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.196792881814099,-3.806490281436076,-0.0577903575555841,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.453597880006125,-3.6936998194423114,-0.2369203319264619,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.136167040747983,-3.758503965165736,-0.2882300285096517,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.407578879708903,-3.658402120815789,-0.4736059995308783,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.6686606138340085,-4.5017684306640176,0.8899844098399219,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.083381833413306,-4.777233664544434,0.6302649236089614,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.555414417453079,-3.744190356517244,0.2490503014871047,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.267299053764442,-3.8350473932388174,0.1797189122419248,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.085870932426967,-3.9944076476032144,0.1168326158824625,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.441182630627394,-3.6643021537852993,0.0044652499053895,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.2108719451316725,-3.792294084613987,-0.0578172690535287,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.459929499014382,-3.673603700429734,-0.2367046525862929,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.161409770561996,-3.752715600347136,-0.2889991369362183,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.444438802764807,-3.659041355228036,-0.4758488625468277,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.6659304901490914,-4.470216528492114,0.8877855356775501,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.099661559194824,-4.756589849531402,0.6304120280818767,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.59676870441578,-3.7471434403953774,0.2503876805939255,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.2830892105310605,-3.821798842512772,0.1798567629238268,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.115442064558982,-3.992318994310926,0.1172300074559449,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.488969887696318,-3.672057111436835,0.0044951998397754,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.216810151726666,-3.7721880887062142,-0.0577544755646568,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.478651949097362,-3.661833468206768,-0.2370281715611035,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.225534468366133,-3.774886693457154,-0.2919397916895425,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.439878475885164,-3.631798568470207,-0.4744742006767927,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.649834351702659,-4.429906392724088,0.883827607730021,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.674424096695344,-4.803886446382572,0.8276237599001002,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.979724378982419,-4.645272901862028,0.6184938412498836,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.870896795820198,-4.556935101092488,0.4063999936842897,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.413751364646846,-4.523434245726127,0.3188758692410228,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.632369210649,-3.746003908757844,0.2514650343912614,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.290731358387146,-3.8026555118022825,0.1797189122142269,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.139517802962507,-3.985797106734544,0.117500955326737,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.5068730247857305,-3.659627862502779,0.0045006452879879,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.2316067547087455,-3.758498999504849,-0.0577903575468074,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.024852711055713,-3.893783090287251,-0.1160661181713398,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.514004792370341,-3.661038663982184,-0.238070597625091,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.245206688217599,-3.764662057997149,-0.2923921910099014,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.4501637418938245,-3.6145410505744735,-0.4744018407891093,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.734677708345806,-4.456656541190558,0.893282692278364,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.771682783740268,-4.842419765275343,0.8378376123025095,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.90540659614376,-4.5547574577894645,0.4078196274709085,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.449123598726704,-4.524672498694156,0.3201401731877914,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.6496713165727135,-3.732562276154155,0.2517250889622093,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.306439884823203,-3.789310617010349,0.1798567629810456,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.1137074765260495,-3.9407156938261054,0.1166339236506115,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.512232707646869,-3.638859271922213,0.0044958806378068,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.260204649521969,-3.754630716992371,-0.0579787454484333,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.11044932906484,-3.9350782120500174,-0.1177638447759921,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.479327166152528,-3.613842427347554,-0.2360935709123099,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.314480180206157,-3.789732536593839,-0.2956043147623408,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.452898508284921,-3.592316149238694,-0.4736783299175163,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.6071232255265855,-4.343159647961405,0.8745924638892723,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.882896374693461,-4.508678751225088,0.4053079475083957,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.4375523048508425,-4.486951666497344,0.3186501163238218,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.669450813318266,-3.720694747997352,0.252096575225857,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.318040645807802,-3.773012786075783,0.1798567631041389,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.840305988513803,-3.829759953094909,0.0047538574629385,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.271699067775739,-3.7384751610452263,-0.0579787454927491,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.12408567070994,-3.920596396379074,-0.1178003526045827,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.503763269485677,-3.605777650877634,-0.2366687109047862,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.325266925704108,-3.772832631124705,-0.2955590749589304,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.476412627996645,-3.583761992907916,-0.4747635818628404,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.676176548123159,-4.359277406827294,0.8819585851417943,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.8903464625449535,-4.485769004169879,0.4048711349530993,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.423483944676369,-4.447444074659912,0.3170245785846416,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.701767539960432,-3.716926832437832,0.2530253051913408,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.323054578266024,-3.7520720894962976,0.1796361811212574,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.031342699716028,-3.92862420183451,0.004899522829438,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.303579899986333,-3.7366825228133953,-0.0582030190948528,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.1416613246368525,-3.9090932955439888,-0.1179281375554198,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.513962193095674,-3.58833021123234,-0.2366327546456316,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.343351862630988,-3.761077181257325,-0.2959209944565016,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.532538344584984,-3.596296727778352,-0.4786705168585266,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.253809267616572,-4.700274162057488,0.6376218054361876,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.897710898531625,-4.462856759018141,0.4044343224345984,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.325588234265741,-4.339909393733984,0.3105224271781564,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.724048975984687,-3.7064775360485904,0.2535082519878668,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.341909865098577,-3.740884237888424,0.1798843448017812,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.038329553206093,-3.906842273554561,0.0048954385168055,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.333860670573665,-3.733582728518393,-0.0584093480593125,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.155225520061492,-3.894505909417752,-0.1179646527201768,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.536695012748379,-3.578992153337805,-0.2371360114173833,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.3450419045437325,-3.7377964392440193,-0.2953781153492484,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.537680382360837,-3.575519194025416,-0.4781640565103707,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.632612722288141,-4.273014028508117,0.8727234413875324,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.229619721560076,-4.653169108605753,0.634237632695966,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.404427832142494,-5.157215384625512,0.579091514622394,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.8642882778938645,-4.409337196807331,0.4012128398742193,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.406419329259517,-4.378246775303929,0.3144508199286842,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.748000053155751,-3.697007470777691,0.2540654954527557,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.36649073460671,-3.733612033823517,0.1803255086008596,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.05449337163515,-3.8910017846904807,0.0048988420321472,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.360067544851697,-3.727477527607931,-0.058570824507664,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.164750597204815,-3.876870720297981,-0.1179098835554368,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.581286279697731,-3.583586611535708,-0.2385738540557375,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.3318715222195285,-3.7042811906655073,-0.2940208584776361,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.650209719953131,-3.623663744597183,-0.4869184585707336,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.87138888967026,-4.38654442826802,0.4007760273502208,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.379356627391206,-4.329071592053075,0.3121028146886975,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.799737615451408,-3.7051792403979897,0.2558486582272832,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.406701101184807,-3.7370232176542895,0.1812905526016737,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.085788898924689,-3.884783915739997,0.0049144975630391,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.378882220641746,-3.716131019746989,-0.0586515626753447,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.181429360818427,-3.8645938823429673,-0.1180194146203241,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.834919846800516,-3.721205579849124,-0.2489263020368944,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.333345011780253,-3.6810962345116183,-0.2934779789795746,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.69663105575566,-3.628817904304764,-0.4899571633184977,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.867982562997463,-4.356012015722498,0.3996293833272247,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.419919110586589,-4.334384528781769,0.3136832017719981,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.821202932793294,-3.693793572733117,0.2562944708385957,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.417316776947247,-3.719852289456016,0.1812629708444717,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.159678591563354,-3.826861849801943,0.1160559001982459,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.047691970359831,-4.035843322523081,0.056061210011965,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.101057208307103,-3.868236612110656,0.0049172202891937,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.391906866616553,-3.70074293327395,-0.0586695036951093,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.191654790766202,-3.847488716616092,-0.1179829067263344,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.869103179873823,-3.71772560952089,-0.249896844500586,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.370978221413833,-3.682794161165213,-0.294925686550597,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.791178850016402,-3.664117982976347,-0.4971198537129374,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-8.12748714845536,-5.125887424047641,0.7088364816009975,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.865247328998844,-4.326134658069499,0.3985373659811409,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.405818089380094,-4.295982861996003,0.3121028146465313,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.843498182250924,-3.682843539844982,0.2567774172828099,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.444393085229783,-3.71391762980555,0.1817868653482451,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.188297573755108,-3.823470306143912,0.1164352314785559,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.080406098654976,-4.036511693967915,0.0562867390849869,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.011352918628497,-3.785555370784563,0.0048355391030114,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.399930655927775,-3.6819300459793007,-0.0586336180518802,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.194578116723498,-3.82502164254544,-0.1177820987514918,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.8644097416134136,-3.6895905740801167,-0.249213864704605,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.405369151034443,-3.682046229452796,-0.2961924343100159,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.858972974069185,-3.681889333555647,-0.5019673793078843,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-7.032770283779128,-4.771260851756959,0.545404041806653,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.855136082069399,-4.291003391325596,0.3969539093836607,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.3586046897023465,-4.231705077714006,0.3086259857087879,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.901357138399786,-3.6940607532170686,0.2588206349287367,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.497964581143511,-3.725796500818437,0.183193073045372,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.245178878467489,-3.840613159680619,0.117446767138534,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.103753861873551,-4.029581118708902,0.0564081761370595,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.022938619914177,-3.767095070597944,0.0048355391045098,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.392987218551529,-3.65300852637407,-0.0584362595960895,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.193377936530264,-3.799620951565223,-0.1174900137312228,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.87400687558431,-3.670522396688734,-0.2491419815015012,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.419121828807494,-3.667125104231604,-0.2963281539414212,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.829628457759302,-3.6385485481343194,-0.4984945155648816,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-8.14354422099182,-5.0664388656513015,0.7075122455230426,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.960482967040621,-4.691100154521046,0.5386793856939837,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.850514843957464,-4.260089153162446,0.395752667198085,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.356630419238517,-4.203528072713003,0.307768037460317,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.918603166840381,-3.679631783055962,0.2590806898298392,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.509369580837163,-3.708911440292054,0.1831930731896461,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.267447711940148,-3.832149739304371,0.1176815871272906,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-5.12159956150882,-4.018224931396731,0.0564688946909036,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
-6.077788954543702,-3.77551053658448,0.0048702536830134,1,0.8046502256471907,0.016404407576116165,0.18567403397697768
